rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-747-org,Alisha,Uluwehi,22,Mokunoio Pl,Kaneohe,90290,nv,19531124,30,423 6326090,,3
rec-1072-org,Alisha,Chock,3,Bougainville Loop,Volcano,96741,az,20180125,38,423 6177235,4824856,6
rec-941-org,Alisha,Ailani,57,Palaulau Pl,Volcano Golf Course,85075,wa,19320825,,213 7187093,1089486,8
rec-2683-org,,Takemoto,35,Morris Ln,Maili,85224,wa,,,808 8942845,4439475,4
rec-109-org,Alisha,Holland,7,Opihikao Pl,Pahoa,85043,hi,20070113,30,423 7979447,,1
rec-178-org,Alisha,Uehara,,Makuahine St,Mauna Loa Estates,89138,az,19220420,28,480 2383520,,4
rec-2749-org,Alisha,Vierra,7,Mokunoio Pl,Volcano,85037,nv,19610222,22,253 6859869,4195734,8
rec-899-org,Alisha,Holland,22,Halemaumau Pl,Royal Kunia,85219,nv,19780411,33,480 7577853,,1
rec-952-org,Alisha,Takemoto,25,Anapalau Pl,Ocean Pointe,85247,,19650303,27,423 5292740,6513227,0
rec-2910-org,Alisha,Scott,,Ehupua Pl,Waiohinu,89138,hi,19350516,13,253 6095140,,7
rec-1424-org,Alisha,Oki,3,Ehupua Pl,Puako,90264,wa,19761225,,213 6519235,3117015,3
rec-1037-org,Alisha,Koga,53,Walina St,Tiki Gardens,85043,az,20151114,36,310 7578933,,6
rec-514-org,Alisha,Moore,10,Liloa Rd,Lawai,85072,wa,19380331,,602 7219269,1764679,5
rec-2909-org,Alisha,La,10,Ainapua St,Hauula,89133,hi,20060301,39,310 2152329,6275318,0
rec-509-org,Alisha,Bright,851,Cavalry Rd,Pakala Village,85043,or,19491202,,206 5873210,1254296,5
rec-826-org,Alisha,Chock,6,Neville Way,Volcano,85241,wa,19510829,27,480 0123940,6099907,8
rec-1071-org,Alisha,Chock,28,Anapalau Pl,Volcano,90201,,20010407,,423 1828573,,0
rec-2356-org,Alisha,Omura,12,Kaaahi Pl,Volcano,85079,hi,20131129,38,310 9983972,1893625,5
rec-2205-org,Alisha,Apikaila,7,Kalaniuka Cir,Royal Kunia,85023,hi,19330608,23,423 0985474,,5
rec-2353-org,Alisha,Ikeda,10,Peter Buck St,Kailua CDP,96778,wa,,,480 8634623,4615440,9
rec-2327-org,Alisha,Harvey,18,Bougainville Loop,Royal Hawaiian Estates,96747,,19820304,,206 8801840,,5
rec-834-org,Alisha,Kekapa,94,Vista Pl,Volcano,92711,nv,19320318,25,602 8836702,1440284,7
rec-2526-org,Alisha,Takemoto,19,Kawaihae Pl,Kalapana,89126,nv,19471220,28,602 7882147,,4
rec-2351-org,Connie,Higuchi,54,Waikii Rd,Kaneohe Base,85219,hi,19980112,46,310 6899769,5700971,3
rec-2897-org,Alisha,Mino'aka,34,Fort St,Kahaluu,96746,wa,19650818,10,213 8593639,7263408,9
rec-1028-org,Alisha,Chock,7,Anapalau Pl,Volcano,90277,wa,19770703,30,,1189995,7
rec-95-org,Alisha,Louis,55,Oshiro Camp Rd,Kurtistown,90230,hi,,21,310 2204786,1461747,8
rec-1676-org,Sheena,Elliott,50,Beckwith St,Wahiawa,90293,hi,19890727,22,213 9554968,,9
rec-1768-org,Alisha,Thomas,44,Anapalau Pl,Kapalua,85075,hi,20140406,24,253 6954005,8471256,0
rec-1717-org,Gay,Sanchez,3,Palena St,Volcano,96746,az,20201103,30,808 8559907,,6
rec-141-org,Alisha,Ballesteros,33,Sonoma St,Ewa Villages,85274,az,19600815,24,310 3104801,,2
rec-61-org,Alisha,Holland,11,Donahue Rd,Hawi,85216,nv,19830201,39,602 8997760,,9
rec-2433-org,Hannah,Oki,40,Pohina St,Kaiminani,90222,tx,20021126,19,423 2623804,1097005,5
rec-917-org,Alisha,Ushijima,46,Reasoner Rd,Kawela Bay,85212,az,19680315,32,423 4577725,4177996,0
rec-1687-org,Alisha,Chock,11,,Ko Olina,96746,wa,19630402,37,310 1365686,6390005,2
rec-1493-org,Alisha,Takemoto,6,Gregory St,Hauula,90212,hi,19451009,38,206 2977434,,3
rec-1308-org,Alisha,Coelho,5,Naupaka Pl,Kaiminani,85216,hi,19710903,27,213 8910111,,3
rec-876-org,Alisha,Chock,6,Auahi St,Puako,89130,az,19351018,11,480 8278344,,4
rec-1974-org,Alisha,Okumura,128,Itasca Cir,,85075,,,31,310 9212762,,8
rec-2278-org,Alisha,Pagan,2,Kawelolani Pl,Kaneohe Base,90290,hi,,24,,2863311,8
rec-47-org,Alisha,Wright,35,Paine Cir,Kalaeloa,90212,hi,19270107,37,602 0591854,1400014,5
rec-862-org,Alisha,Flores,111,Bougainville Loop,Hanapepe,85043,az,19330913,28,206 4278383,3794737,6
rec-2651-org,Alisha,Rosa,11,Pua Way,Kapalua,85216,az,19490529,27,,1748107,7
rec-1461-org,Alisha,Tanigawa,101,Bougainville Loop,Kealakekua,90251,hi,19220606,31,808 0694930,,5
rec-756-org,Alisha,West,13,Anapalau Pl,Volcano,89170,,19980925,30,253 6697814,,7
rec-2446-org,Alisha,Uehara,82,Homestead Rd,Waimea CDP,96778,nv,20070830,28,253 8981217,4001043,4
rec-1907-org,Alisha,Ushijima,91,Hema Pl,Hauula,85011,nv,20180515,10,808 0371529,,5
rec-1624-org,Alisha,Salazar,424,Ihiloa Pl,Fern Forest,85272,or,19590529,32,808 7144505,5954977,2
rec-1925-org,Alisha,Valdez,22,Kaumaka Pl,Paauilo,85086,az,19431201,,310 7847060,,8
rec-2435-org,Alisha,Tomita,41,Moloaa St,Pakala Village,85075,,19290209,26,602 8685328,,6
rec-2325-org,Alisha,Duarte,4,Kanalui Pl,Waialua,85224,hi,19350818,29,253 9782422,3412420,1
rec-2428-org,Alisha,Howard,3,Naupaka Pl,Puako,90274,or,19621121,22,480 4858003,,0
rec-2757-org,Alisha,Miranda,143,Kolokolo St,Volcano,90270,az,20010604,25,423 0890824,6384550,0
rec-38-org,Alisha,Goya,198,Donahue Rd,Makawao,96745,or,19610509,22,206 9131967,8420043,8
rec-2974-org,Alisha,Quinn,51,,Volcano,96745,hi,19700720,,808 1102158,8240738,9
rec-1090-org,Ridge,Raymond,56,Puowaina Dr,Nanawale Estates,96746,hi,,,602 8433312,3548865,8
rec-2373-org,Alisha,Ing,287,Naupaka Pl,Honomu,96746,nv,19691027,36,310 7796705,,2
rec-462-org,Alisha,Raymond,348,,Halaula,96705,az,19370322,,602 1184088,5572731,8
rec-1956-org,Alisha,Miguel,22,Ahe St,Volcano,96746,az,19790705,34,808 2472587,,1
rec-2769-org,Alisha,Kuroda,51,Ehupua Pl,Maunaloa,96747,hi,19560807,34,206 1264331,,3
rec-1346-org,Alisha,Andres,31,Halona St,Volcano,96727,az,19851212,13,206 5816914,9013006,6
rec-1300-org,Alisha,Shimada,70,Anapalau Pl,Puako,96746,az,20180117,32,310 6432703,1573116,4
rec-203-org,Alisha,Tolentino,98,Kaimana,Nanakuli,85224,hi,19280225,39,602 2970149,,7
rec-727-org,Alisha,Chock,57,Puowaina Dr,Hickam Housing,90290,hi,19410223,27,253 8018945,5915162,7
rec-913-org,Alisha,Sanchez,29,Monte St,Volcano,89133,,20130225,27,,4811868,0
rec-1958-org,Alisha,Ikehara,8,Liliha St,Heeia,85086,hi,19771112,28,206 8446785,3923132,1
rec-33-org,Alisha,Chock,17,Kapaakea Ln,Ko Olina,85285,nv,19640623,28,602 2309895,,6
rec-1134-org,Grant,Chan,30,Keopua St,Pakala Village,89124,hi,19590614,28,423 2675680,9930433,7
rec-418-org,Alisha,FitzGerald,310,Olona Ln,Tiki Gardens,85219,hi,20181228,26,213 9913528,8324347,3
rec-199-org,Alisha,Pham,26,Kipu Pl,Volcano,96745,az,19570912,31,253 1698383,9145204,4
rec-902-org,Alisha,Chock,10,Noeau St,Kalaeloa,85003,hi,19440313,30,480 2954780,9375386,2
rec-994-org,Alisha,Coelho,15,Ailani,Volcano,96786,wa,19930822,27,602 4731844,,2
rec-671-org,Alisha,,110,Kaumaka Pl,,85247,az,19571103,29,253 9230867,3500451,6
rec-351-org,Jaxen,Akau,40,Tampa Dr,Lawai,96733,or,19331227,7,310 8593246,2193516,2
rec-1781-org,Alisha,Yokota,71,Warner Rd,Volcano,85075,hi,19310522,34,602 1761570,,7
rec-2465-org,Alisha,,12,Niele Pl,Volcano,85224,hi,19971211,29,206 6113706,,8
rec-2210-org,Alisha,Pereira,28,Ehupua Pl,Kaumakani,85248,,19761203,34,310 2533765,,8
rec-901-org,Alisha,Onaga,124,Mokunoio Pl,,90212,,20160706,,,,3
rec-2256-org,Alisha,Baker,3,Olopua St,Keokea,89124,az,19820717,29,602 9608441,,8
rec-1668-org,Alisha,Akiyama,10,Anapalau Pl,Honalo,,or,19840726,24,808 3077764,,1
rec-906-org,Alisha,Iida,15,Uhi Pl,Hauula,89124,az,19921105,22,253 9196261,9152197,7
rec-1557-org,Alisha,Moore,42,Anapalau Pl,Hawaiian Paradise Park,96746,hi,19211002,37,423 2939299,,8
rec-1962-org,Alisha,May,70,Bougainville Loop,Captain Cook,90280,or,20090604,31,480 6924472,,9
rec-1351-org,Alisha,FitzGerald,23,Kumukoa St,Tiki Gardens,89193,nv,19350726,23,602 1093472,8110056,7
rec-1961-org,Alisha,Douglas,4,,Volcano,90290,az,19810702,31,310 4792907,,7
rec-554-org,Ridge,Guzman,57,Naupaka Pl,Pepeekeo,90290,,20020716,38,480 7926258,5201253,5
rec-743-org,Alisha,Ainakea,84,Ala Pue Pl,Royal Kunia,85026,or,19990818,22,310 5800130,,5
rec-2493-org,Alisha,Ha,57,Mccandless Ln,Pakala Village,89132,hi,19700912,28,213 3511993,2323267,6
rec-2738-org,Alisha,KumulÄÊ»au,11,Palamea Ln,Waipio Acres,85247,az,20030921,,253 3735457,,3
rec-1605-org,Alisha,Chock,6,Hyde St,Kealakekua,85260,nv,19220804,21,423 1413572,3402479,7
rec-357-org,Alisha,Pedro,22,Mc Gregor Ln,Haliimaile,96746,hi,19660414,35,480 1124372,,1
rec-308-org,Alisha,Velasco,234,Nikolo St,Halawa,85041,wa,19850731,30,423 7870444,5452624,9
rec-2930-org,,Matsuura,7,Lippia Loop,Hawaiian Paradise Park,85260,hi,,35,213 5210388,3920820,3
rec-189-org,Alisha,Fischer,179,Bougainville Loop,Wainaku,85241,wa,19860911,31,480 5499637,,7
rec-720-org,Alisha,FitzGerald,47,Kaumailuna Pl,Lanai City,90290,nv,20120128,29,206 2450110,,6
rec-1891-org,Alisha,Uluwehi,33,Mccully St,Maunawili,96715,wa,19570707,25,213 2548219,,8
rec-667-org,Alisha,Tsuda,39,Waiwai Loop,Mauna Loa Estates,85017,hi,19600623,35,213 8498229,1740106,7
rec-250-org,Alisha,Holland,60,Aloha,Puako,96747,nv,19280930,36,480 8048392,8902324,1
rec-945-org,Alisha,Keone,29,Milolii Pl,Volcano,96748,nv,19310410,,480 6632487,8516347,0
rec-1449-org,Alisha,Thompson,66,The Mall St,Tiki Gardens,96746,or,19530325,31,423 1155248,2777032,2
rec-2462-org,Rona,Takenaka,754,Kukuau Pl,Fern Acres,85224,hi,19751222,30,480 5581202,7539981,7
rec-1175-org,Keahi,Mana'o,72,Naupaka Pl,Kalaeloa,85250,,19950422,29,213 6420434,2151680,1
rec-1889-org,Alisha,Ray,134,Aala Pl,Puako,89144,,,31,602 1557599,,4
rec-464-org,Terrie,Gregory,2,Anapalau Pl,Royal Kunia,89124,,19280421,32,423 5963125,,5
rec-2079-org,Alisha,,7,Ohelo Ln,Nanawale Estates,90290,hi,19200822,13,310 1954698,,3
rec-1688-org,Alisha,Yoshimoto,235,Fincher St,Hawaiian Beaches,85085,hi,19580218,35,,,1
rec-2520-org,Alisha,Becker,38,Kapaakea Ln,Volcano,96745,az,19570106,31,253 2135645,,8
rec-458-org,Alisha,Keola,17,Naupaka Pl,Honokaa,92706,az,19640818,21,423 8170198,1538858,0
rec-1617-org,Alisha,Watanabe,7,Kaala Pl,Eden Roc,96766,hi,19620103,27,480 3055619,3259758,4
rec-264-org,Alisha,Tomita,10,Pepeekeo St,Waiahole-Waikane,85250,az,20051218,32,310 1357195,2958283,6
rec-1467-org,Alisha,Chock,10,Kaminaka Dr,Kahaluu,85075,hi,19691101,32,480 7354035,7380980,1
rec-2834-org,Alisha,Uehara,64,Round Top Dr,Volcano,96747,az,19750102,32,602 8226643,1886189,7
rec-2760-org,Alisha,,58,Koa Pl,Volcano,85250,tx,19691205,31,253 8583114,6970598,8
rec-1883-org,Alisha,Hayashi,393,Halemaumau Pl,Ewa Villages,90290,hi,19951210,34,480 3552640,3667427,3
rec-2600-org,Alisha,Nakashima,25,Kamole Pl,Kekaha,90290,hi,19221001,23,602 7695829,,4
rec-2563-org,Alisha,Matsuda,1612,Hunter St,Olinda,90267,or,19670509,24,253 3921176,,6
rec-587-org,Riley,Chock,89,Kawaihae Pl,Volcano,85260,nv,19970721,19,808 1136416,,8
rec-2846-org,Alisha,Takemoto,13,Kipu Pl,Kapalua,96731,tx,19241109,28,253 4686641,7521391,7
rec-684-org,Francisca,La,5,Marshall Rd,Hauula,85224,or,19840809,22,808 9445499,7910225,7
rec-225-org,Cameron,Uluwehi,27,N Kukui St,Makawao,85036,nv,20100201,29,206 8618519,3035726,2
rec-1314-org,Alisha,Araki,7,,Halaula,85030,az,20040626,37,423 1831655,1237529,0
rec-1285-org,Alisha,MacDonald,11,Bothne Ct,Puako,89124,az,19781219,23,602 7636876,4207707,9
rec-1554-org,Alisha,,80,Kipu Pl,Kaiminani,90280,wa,20010418,27,602 6733181,1542276,4
rec-1512-org,Alisha,Yamanaka,21,,Royal Kunia,90245,nv,20210816,27,206 8457763,,7
rec-167-org,Alisha,Andrews,9,Lokela,Kahaluu,85079,hi,19510520,30,213 1332878,8039465,5
rec-1973-org,Alisha,Choe,24,Bethel St,Kailua CDP,85287,wa,,,,,0
rec-1210-org,Alisha,Becker,12,Laau St,Kahaluu-Keauhou,85218,or,19890402,26,253 7004624,,7
rec-1252-org,Alisha,Sato,18,Kaiulani Ave,Anahola,85297,az,19310921,28,310 8419818,5268516,8
rec-420-org,Ridge,Nakamoto,11,14th St,Maunawili,85043,nv,20061214,,,,0
rec-2744-org,Deneen,Uehara,5,Kalakau St,Honaunau-Napoopoo,85079,nv,19400502,32,423 3970531,7060646,2
rec-992-org,Lambert,Holland,37,Bougainville Loop,Paauilo,96746,hi,19570402,32,,2048453,7
rec-796-org,Alisha,Burgess,39,Kipu Pl,Haena,85087,az,19331231,29,423 1531151,1562486,3
rec-1264-org,Alisha,Nishihara,6,Panui St,Kahaluu,96714,hi,19620724,37,,8385728,5
rec-2318-org,Alisha,Holland,5,Ehupua Pl,Laie,85072,hi,,24,808 9179231,,6
rec-752-org,Alisha,West,13,Mino'aka,Mililani Mauka,85043,tx,19380326,30,808 2162463,,5
rec-1012-org,Alisha,Kimo,15,,Waikapu,85275,az,19391229,28,808 1916843,2006787,9
rec-2062-org,Alisha,Noguchi,6,Center Pl,Fern Forest,90222,,19850923,30,808 7930173,7669121,6
rec-2214-org,Alisha,Tomita,22,,Volcano Golf Course,96746,or,19940808,24,423 8322791,3821560,6
rec-343-org,Rudy,Choe,20,Ave H,Haleiwa,85027,nv,20170114,10,423 1128290,4207745,1
rec-1570-org,Alisha,Coelho,143,Ala Kapuna St,Aiea,90290,hi,19320416,12,213 7786853,4831630,1
rec-1228-org,Terrie,Uehara,6,Kaumaka Pl,Helemano,90290,nv,19850516,29,480 8100737,,6
rec-868-org,Alisha,Tom,246,South Ave,Volcano,96792,hi,19800715,34,808 9571418,9768943,2
rec-2118-org,Alisha,Ikeda,31,Halekula Way,Volcano,96766,nv,19710220,37,206 9836685,9797789,6
rec-2192-org,Alisha,Yasuda,5,Apaki St,Wailea,85250,nv,19780311,27,602 8528717,9991855,1
rec-1888-org,Alisha,Arakawa,187,Alo Alo St,Volcano,85079,az,19660423,,602 0293719,,0
rec-562-org,Marvin,Thompson,101,Keahole St,Keaau,85271,wa,20000403,34,602 1448033,,7
rec-2943-org,Hannah,Dumlao,13,Ehupua Pl,Haena,85075,az,19220929,20,,2535778,4
rec-1632-org,Alisha,Scott,278,Kauakahi Pl,Olinda,85216,hi,19520816,21,213 7308620,,5
rec-2944-org,Alisha,Chock,8,Hunalewa St,Paauilo,85219,,20020531,24,602 1162314,6114258,6
rec-804-org,Ridge,,3,Velez Rd,Holualoa,85211,nv,19371217,33,253 9343493,8670609,0
rec-870-org,Alisha,Takemoto,91,N Kukui St,Tiki Gardens,92712,hi,19500325,24,602 9635600,2075831,8
rec-1606-org,Hannah,Matsunaga,115,Hawaii Kai Dr,Volcano,85216,,,27,206 5871744,,1
rec-2505-org,Alisha,Ainakea,136,Panini Loop,Volcano,90275,or,20190404,27,480 0726938,8354726,0
rec-1153-org,Alisha,Oki,12,Ihiloa Pl,Kealakekua,85211,az,19740212,36,602 4795373,5249846,8
rec-2406-org,Alisha,Chock,21,Kaimana,Honalo,90290,az,20140724,19,480 8899936,,5
rec-1266-org,Ridge,Takemoto,2,Lincoln Ave,Wailua,85224,hi,19441211,34,310 5728437,,8
rec-2867-org,Alisha,Okumura,55,Anapalau Pl,Volcano,96746,nv,19880912,32,423 2700404,5159420,9
rec-2292-org,Hannah,Name,24,Puamamane St,Schofield Barracks,96747,az,19480212,22,602 0860524,,6
rec-2841-org,Alisha,Pedro,382,Waikui Pl,Volcano,90212,az,19971006,32,253 3326390,1654290,1
rec-315-org,Alisha,Kai,73,Kini Pl,Tiki Gardens,85043,wa,19400901,27,253 5295176,7359844,6
rec-2254-org,Alisha,Chock,162,Mokunoio Pl,Kealakekua,85224,az,19661214,,253 2191531,,3
rec-2033-org,Alisha,Matsunaga,215,Mino'aka,Royal Kunia,85022,hi,20100801,40,423 6945315,,6
rec-1401-org,Alisha,Kimoto,255,Kauhako Pl,Kahaluu,90260,,19890102,10,602 3708438,2487927,2
rec-2534-org,Alisha,Wilcox,200,Ihiloa Pl,Kahaluu,85041,az,,30,213 1078190,,9
rec-2159-org,Avis,Uehara,12,Claudine St,Kapaau,85075,or,19670327,31,213 3221121,,3
rec-1808-org,Jason,Obrien,13,Naupaka Pl,Hanapepe,85075,or,19530313,,206 5692501,3905460,1
rec-1790-org,Alisha,Yoshioka,3,,Iroquois Point,85079,hi,19480505,14,480 2388430,8261114,7
rec-376-org,Alisha,Takemoto,15,Mokunoio Pl,Pakala Village,85247,hi,19570314,19,,,8
rec-2492-org,Alisha,Chock,23,Lincoln Ave,Volcano,89128,or,20130125,35,,,2
rec-2923-org,Alisha,Alohi,356,Palm Dr,Puako,96753,tx,19450514,32,213 1854463,6818567,9
rec-553-org,Alisha,Uehara,472,Aha Niu Pl,Puako,90270,az,19950928,,808 8003824,,6
rec-1515-org,Alisha,La,23,Ehupua Pl,Paauilo,85061,wa,,,213 7644591,2450247,1
rec-2332-org,Alisha,Ancheta,8,Rawlins Ln,Kapalua,85075,hi,20090706,9,253 6418564,4807136,9
rec-1551-org,Alisha,Kodama,14,Hale-makai,Launiupoko,90290,az,19490408,42,423 9926701,,7
rec-2404-org,Alisha,Iokepa,21,Panui St,,90245,hi,19981021,20,213 9950659,,6
rec-569-org,Alisha,Hirota,15,Makiki Pl,Kailua CDP,85260,az,19250813,32,,,0
rec-2785-org,Alisha,Becker,6,Ahakea St,Waimea CDP,90290,az,19911204,34,310 9806722,1872930,7
rec-287-org,Alisha,Morton,132,Highview Pl,Puhi,85230,hi,19630606,,480 6488429,,1
rec-275-org,Alisha,Holland,14,Anapalau Pl,Volcano,96759,az,19640725,23,423 6609875,1790158,5
rec-784-org,Alisha,Murray,29,Anapalau Pl,Maunaloa,85036,az,19740629,40,480 2974501,,7
rec-434-org,Alisha,Aquino,13,Lime St,Pearl City,96771,az,19900402,30,310 9724027,3513333,4
rec-2156-org,Alisha,Takemoto,205,N Kukui St,Mililani Mauka,85075,wa,,,808 6389247,6971956,3
rec-438-org,Alisha,Obrien,,Kipu Pl,Volcano,85219,hi,,37,253 6073470,8819903,4
rec-881-org,Alisha,Davis,11,Nalanieha St,Waimea CDP,90255,,,14,480 9981646,5856811,6
rec-2936-org,Alisha,La,42,Naupaka Pl,Kaumakani,85224,nv,19800802,,206 9986566,,8
rec-722-org,Alisha,Aguinaldo,46,Kalania Pl,Kahuku,90241,hi,20010713,,,6953907,1
rec-967-org,Alisha,Fischer,10,Puu Eleele Pl,Waiohinu,,wa,19780419,28,310 0286242,4602937,0
rec-103-org,Alisha,Aguiar,36,Puuku Makai Dr,Pakala Village,89193,or,19420905,28,480 2202031,,3
rec-1048-org,Kenzie,Uehara,26,Anapalau Pl,Puhi,85208,az,20170603,27,808 4443655,7836311,3
rec-55-org,Alisha,Takemoto,7,Peter Buck St,Kahaluu,85075,az,19700306,29,480 8998982,,6
rec-566-org,Alisha,Yoshino,18,Huli St,Volcano,85020,hi,19581114,22,206 8214757,1979808,5
rec-383-org,Alisha,Dawson,36,Kamoamoa Hmstd Rd,Volcano,85075,nv,19340415,27,310 0499620,9133161,1
rec-2606-org,Alisha,Potter,9,Panui St,Volcano,89116,hi,19440303,39,480 9369486,,8
rec-1010-org,Alisha,Carvalho,38,Kipu Pl,Volcano,85224,nv,19600717,34,,,9
rec-2824-org,Alisha,Asuncion,13,E Hind Dr,Wailua,89124,az,19860419,22,206 8668176,,5
rec-1423-org,Alisha,Hori,313,Kipu Pl,Tiki Gardens,96746,hi,19340621,25,480 8331904,3562721,9
rec-783-org,Alisha,Yamanaka,60,Velez Rd,Volcano,85224,az,19521213,34,480 6191886,,1
rec-2951-org,Regan,Miranda,34,Ave B,Kalihiwai,89193,nv,19310303,29,808 2556222,,0
rec-2300-org,,Chock,75,Ookala Pl,Volcano,89145,az,19320105,37,602 7771312,7997250,8
rec-2150-org,Alisha,Yasuda,11,Anapalau Pl,Leilani Estates,85219,nv,19511123,,,,5
rec-900-org,Alisha,Tomita,65,Kauilani Rd,Volcano,89122,or,19800818,26,602 5053733,6123274,5
rec-1695-org,Alisha,Holland,64,Thatcher Ct,Volcano,96712,az,19950120,7,602 3487461,,3
rec-2209-org,Alisha,Okada,14,Poelua Pl,Makawao,96747,az,20010825,29,310 4389050,7191692,7
rec-2034-org,Yutaka,Kam,8200,Kamole St,Kawela Bay,96705,hi,19500112,30,480 3191056,,8
rec-758-org,Alisha,Kimoto,118,Anapalau Pl,Kahaluu,85219,hi,19430727,33,310 8730427,,9
rec-2665-org,Alisha,Shishido,31,Ehupua Pl,Kailua CDP,90274,nv,19800207,28,808 5070824,7800838,7
rec-1091-org,Alisha,Akiyama,7,1 St,Papaikou,90270,az,19560405,33,480 7597064,1350564,4
rec-2662-org,Alisha,Oconnor,13,Liloa Rise St,Hanamaulu,89116,nv,20090126,,808 2523276,,0
rec-1499-org,Alisha,Morimoto,47,Waaloa Way,Seaview,96731,hi,19730906,8,423 5949583,5982027,3
rec-766-org,Alisha,Ibarra,4,Kipu Pl,Kaneohe,90274,hi,19461005,28,808 2430550,,6
rec-1607-org,Alisha,Chock,35,Peterson Ln,Laupahoehoe,96734,hi,19931109,38,,3347866,3
rec-501-org,Alisha,Chock,138,Ookala Rd,Kahaluu,92705,nv,19961208,20,206 9528604,,7
rec-787-org,Alisha,Chock,124,Halemaumau Pl,Volcano,90290,or,19571226,33,310 2599077,,4
rec-2228-org,Alisha,Kealakekua,85,Ehupua Pl,Pakala Village,89135,hi,19270709,27,480 5158354,,8
rec-1277-org,Alisha,Tanigawa,3,Hema,Pakala Village,90290,hi,19771208,27,310 5067565,,9
rec-707-org,Alisha,Obrien,80,Ala Aupaka Pl,Kealakekua,96743,nv,19860209,21,602 9237597,9936557,7
rec-223-org,Alisha,Chock,3,Mokunoio Pl,Discovery Harbour,85041,hi,20170814,,206 6794362,,9
rec-1047-org,Alisha,Matsushima,10,Kipu Pl,Hauula,96715,hi,19321207,24,423 1747010,,5
rec-1729-org,Kaydee,,50,,Hawaiian Beaches,90280,nv,19501117,23,,,4
rec-1514-org,Alisha,Jenkins,12,Puamamane St,Fern Forest,89108,az,19931116,33,602 0821809,,7
rec-2430-org,Alisha,Coelho,21,Kahi St,Haena,96712,az,20141216,25,310 2124868,,0
rec-46-org,Alisha,Alohi,271,Wakaalulu Rd,Honalo,96718,nv,19250801,,423 8413538,6755569,3
rec-1496-org,Alisha,Kubo,11,Hupua Loop,Puako,90212,wa,20030907,8,808 8754377,,9
rec-421-org,Alisha,Matsunaga,15,Kipona Pl,Volcano,85075,nv,19880425,22,310 1434191,9240215,3
rec-1947-org,Alisha,Holland,87,Halemaumau Pl,Paauilo,85250,az,19210430,26,602 4331923,,6
rec-1113-org,Alisha,Andres,,Kumulani St,Wahiawa,96746,or,19580128,29,310 7866909,,0
rec-1395-org,Alisha,Hasegawa,10,Ekela Ave,Waimanalo Beach,89130,az,19831230,27,253 8671689,,9
rec-590-org,Alisha,Nagai,35,Ehupua Pl,Naalehu,85263,az,20100510,35,480 4525760,,4
rec-2455-org,Aolani,Chock,5,Ehupua Pl,Royal Kunia,85260,nv,19200312,9,423 1071715,,1
rec-248-org,Iwao,Chock,7,Homestead Rd,Kapalua,85250,wa,19630423,38,423 6146817,6522553,2
rec-1497-org,Alisha,Chung,49,Maulua Nui Rd,Keokea,92735,tx,19610116,33,213 8660815,3930708,6
rec-2589-org,Alisha,Ko,9,Liliha St,Paukaa,90274,hi,19740517,35,206 9316089,2164174,0
rec-1672-org,Alisha,Holland,397,Huea Pl,Tiki Gardens,96747,hi,20200718,23,808 2606695,,7
rec-1991-org,Alisha,Holland,2,Hunnewell Pl,Nanawale Estates,96778,nv,19500119,28,206 6384368,,2
rec-2498-org,Alisha,Obrien,,Ala Leie St,Mauna Loa Estates,90272,az,19250412,,206 6443723,4968933,0
rec-1221-org,Alisha,Kawasaki,12,Ala Kapuna St,Kealakekua,85043,nv,20211003,12,213 3246127,2123244,3
rec-1897-org,Annamarie,Christensen,3,Oo Ln,Waipio Acres,85248,,19370810,26,213 4000812,,0
rec-2074-org,Alisha,Burton,191,Country Club Rd,Paauilo,85283,az,19261108,37,213 2280689,7845454,9
rec-477-org,Alisha,Sugiyama,3,Liliuokalani Ave,Volcano,92728,nv,20020914,30,808 5684590,9824315,5
rec-2388-org,Ridge,Omura,101,Awapuhi St,Hanamaulu,85277,hi,20191104,29,602 9095038,,3
rec-1364-org,Hema,Uluwehi,113,Eaea Pl,Olinda,85053,hi,19271027,27,423 0058555,,4
rec-2262-org,Alisha,Kanoa,257,Anapalau Pl,Paauilo,85087,az,19861228,21,480 9125465,,4
rec-773-org,Alisha,Sanchez,16,Mutual Ln,Wahiawa,85043,hi,,30,213 0325734,,4
rec-1625-org,Alisha,La,30,Apaki St,Mililani Town,85250,nv,19340917,25,206 4265524,9506178,7
rec-1312-org,Alisha,Andres,17,,Kawela Bay,85069,or,20140507,,253 9790318,5472087,1
rec-2511-org,Alisha,Ramos,10,Kaumaka Pl,Kapalua,85036,az,19921124,35,808 0447290,4328676,8
rec-2682-org,Alisha,Chock,10,Kaaha St,Volcano,85079,hi,19690811,11,423 1538207,3849843,4
rec-26-org,Alisha,Uehara,148,Villa Ln,Wahiawa,96778,az,19370730,41,808 2508968,,7
rec-2882-org,Alisha,Ford,36,Lelehune Pl,Volcano,96746,hi,20060221,31,310 0415003,3202000,9
rec-2459-org,Alisha,Ainakea,14,Kaiwiula St,Waipio,96746,,19771231,34,480 0685101,8760410,9
rec-2472-org,Alisha,Yokota,1026,Kalaeolo St,,85260,hi,19500610,30,,,5
rec-1969-org,Alisha,Takemoto,4,Kamoamoa Hmstd Rd,Volcano,85043,nv,19771023,11,213 0267503,,1
rec-2557-org,Alisha,Mana'o,132,Panui St,Captain Cook,85248,az,19930721,22,310 3319694,4943179,8
